text,label
Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,ham
Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,spam
"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",spam
645,ham
"Jane babes not goin 2 wrk, feel ill after lst nite. Foned in already cover 4 me chuck.:-)",ham
Check audrey's status right now,ham
I WILL CAL YOU SIR. In meeting,ham
Ok...,ham
Gibbs unsold.mike hussey,ham
"For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less.",ham
I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.,ham
"It's wylie, you in tampa or sarasota?",ham
Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,ham
U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,ham
Ok lor.,ham
Mine here like all fr china then so noisy.,ham
Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,ham
Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,spam
I have no money 4 steve mate! !,ham
Have you been practising your curtsey?,ham
They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.,ham
Yes there were many sweets,ham
Smith waste da.i wanna gayle.,ham
Of course. I guess god's just got me on hold right now.,ham
Do u noe how 2 send files between 2 computers?,ham
"Sorry, got a late start, we're on the way",ham
Nope. I just forgot. Will show next week,ham
Jus finish watching tv... U?,ham
"Urgent! Please call 09066612661 from your landline, your complimentary 4* Lux Costa Del Sol holiday or £1000 CASH await collection. ppm 150 SAE T&Cs James 28, EH74RR",spam
Er yep sure. Props?,ham
"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",spam
ALRITE,ham
How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,ham
"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",ham
You can jot down things you want to remember later.,ham
Mode men or have you left.,ham
"Sorry, I'll call later ok bye",ham
<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,spam
"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",spam
Den wat will e schedule b lk on sun?,ham
Wherre's my boytoy ? :-(,ham
Yeah it's jus rite...,ham
"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.",ham
I am in office:)whats the matter..msg me now.i will call you at break:).,ham
1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,ham
I'm very happy for you babe ! Woo hoo party on dude!,ham
R u over scratching it?,ham
I dont have i shall buy one dear,ham
"Some friends want me to drive em someplace, probably take a while",ham
Guess which pub im in? Im as happy as a pig in clover or whatever the saying is!,ham
WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,spam
Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?,ham
Take some small dose tablet for fever,ham
Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,ham
"Evry Emotion dsn't hav Words.Evry Wish dsn't hav Prayrs.. If u Smile,D World is wit u.Othrwise even d Drop of Tear dsn't lik 2 Stay wit u.So b happy.. Good morning, keep smiling:-)",ham
"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16",spam
Geeeee ... I love you so much I can barely stand it,ham
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",ham
Did he just say somebody is named tampa,ham
Ok. No wahala. Just remember that a friend in need ...,ham
"It could work, we'll reach a consensus at the next meeting",ham
"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",ham
How are you. Wish you a great semester,ham
Ü no home work to do meh...,ham
Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,ham
Can you do a mag meeting this avo at some point?,ham
Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,ham
Lol no. U can trust me.,ham
Oh great. I.ll disturb him more so that we can talk.,ham
Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,ham
Prepare to be pleasured :),ham
A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611,spam
i want to grasp your pretty booty :),ham
Our Prasanth ettans mother passed away last night. Just pray for her and family.,ham
"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",ham
"I'm back &amp; we're packing the car now, I'll let you know if there's room",ham
Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,ham
"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",ham
Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX,spam
Yesterday its with me only . Now am going home.,ham
I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...,ham
Can you talk with me..,ham
Thats cool princess! I will cover your face in hot sticky cum :),ham
And stop being an old man. You get to build snowman snow angels and snowball fights.,ham
I thought slide is enough.,ham
1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m),spam
Reverse is cheating. That is not mathematics.,ham
Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,ham
Get me out of this dump heap. My mom decided to come to lowes. BORING.,ham
Me too. Mark is taking forever to pick up my prescription and the pain is coming back.,ham
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk",spam
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",ham
"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..",ham
So i asked how's anthony. Dad. And your bf,ham
Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?,ham
Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,spam
Great! So what attracts you to the brothas?,ham
No message..no responce..what happend?,ham
I.ll get there tomorrow and send it to you,ham
If you were/are free i can give. Otherwise nalla adi entey nattil kittum,ham
Small problem in auction:)punj now asking tiwary,ham
On the road so cant txt,ham
Hey are you angry with me. Reply me dr.,ham
Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,spam
Dunno he jus say go lido. Same time 930.,ham
Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.,ham
Nobody can decide where to eat and dad wants Chinese,ham
I'm at home. Please call,ham
I'm not driving... Raining! Then i'll get caught at e mrt station lor.,ham
"Haha yeah, 2 oz is kind of a shitload",ham
Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,ham
"Fyi I'm taking a quick shower, be at epsilon in like  &lt;#&gt;  min",ham
Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,spam
"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",ham
"Sir, i am waiting for your call, once free please call me.",ham
"Sorry pa, i dont knw who ru pa?",ham
WHITE FUDGE OREOS ARE IN STORES,ham
So gd got free ice cream... I oso wan...,ham
Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,ham
Did u see what I posted on your Facebook?,ham
Thanks love. But am i doing torch or bold.,ham
When did dad get back.,ham
Going to take your babe out ?,ham
"""SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...""",ham
FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,spam
URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,spam
Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,ham
"My sister in law, hope you are having a great month. Just saying hey. Abiola",ham
Hey leave it. not a big deal:-) take care.,ham
"(No promises on when though, haven't even gotten dinner yet)",ham
Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.,ham
Yup... I havent been there before... You want to go for the yoga? I can call up to book,ham
"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)",ham
"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel",spam
Do you think i can move  &lt;#&gt;  in a week,ham
"I wake up long ago already... Dunno, what other thing?",ham
It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,ham
S....s...india going to draw the series after many years in south african soil..,ham
U still havent got urself a jacket ah?,ham
Am i that much bad to avoid like this?,ham
Lol or I could just starve and lose a pound by the end of the day.,ham
No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,spam
HMM yeah if your not too grooved out! And im looking forward to my pound special :),ham
Also track down any lighters you can find,ham
I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,ham
Ok pa. Nothing problem:-),ham
And whenever you and i see we can still hook up too.,ham
Man this bus is so so so slow. I think you're gonna get there before me,ham
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",ham
Dont know supports ass and srt i thnk. I think ps3 can play through usb too,ham
somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,ham
is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt?,ham
Okie...,ham
Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,ham
